time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
17.69543,-0.082,2.1,-0.1453,90,45,0
17.712,-0.082,2.1,-0.1453,90,45,0
17.72857,-0.082,2.1,-0.1453,90,45,0
17.74558,-0.082,2.1,-0.1453,90,45,0
17.7617,-0.082,2.1,-0.1453,90,45,0
17.77826,-0.082,2.1,-0.1453,90,45,0
17.79483,-0.082,2.1,-0.1453,90,45,0
17.81149,-0.082,2.1,-0.1453,90,45,0
17.82796,-0.082,2.1,-0.1453,90,45,0
17.84462,-0.082,2.1,-0.1453,90,45,0
17.86163,-0.082,2.1,-0.1453,90,45,0
17.8779,-0.082,2.1,-0.1453,90,45,0
17.89423,-0.082,2.1,-0.1453,90,45,0
17.91132,-0.082,2.1,-0.1453,90,45,0
17.9275,-0.082,2.1,-0.1453,90,45,0
17.94393,-0.082,2.1,-0.1453,90,45,0
17.96067,-0.082,2.1,-0.1453,90,45,0
17.97707,-0.082,2.1,-0.1453,90,45,0
17.99397,-0.082,2.1,-0.1453,90,45,0
18.0102,-0.082,2.1,-0.1453,90,45,0
18.02721,-0.082,2.1,-0.1453,90,45,0
18.04333,-0.082,2.1,-0.1453,90,45,0
18.06001,-0.082,2.1,-0.1453,90,45,0
18.07647,-0.082,2.1,-0.1453,90,45,0
18.09303,-0.2932,2.1,0.0659,90,45,0
18.11032,-0.6382,2.1,0.4109,90,45,0
