time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
1.401068,0,0,0,0,0,0
1.447217,0,0,0,0,0,0
1.463798,0,0,0,0,0,0
1.480353,0,0,0,0,0,0
1.497609,0,0,0,0,0,0
1.513965,0,0,0,0,0,0
1.530284,0,0,0,0,0,0
1.546619,0,0,0,0,0,0
1.563568,0,0,0,0,0,0
1.579753,0,0,0,0,0,0
1.596908,0,0,0,0,0,0
1.612886,0,0,0,0,0,0
1.629776,0,0,0,0,0,0
1.646227,0,0,0,0,0,0
1.662586,0,0,0,0,0,0
1.679198,0,0,0,0,0,0
1.69572,0,0,0,0,0,0
1.712755,0,0,0,0,0,0
1.729344,0,0,0,0,0,0
1.746196,0,0,0,0,0,0
1.762885,0,0,0,0,0,0
1.779265,0,0,0,0,0,0
1.795244,0,0,0,0,0,0
1.811687,0,0,0,0,0,0
1.828837,0,0,0,0,0,0
1.844851,0,0,0,0,0,0
1.861832,0,0,0,0,0,0
1.877953,0,0,0,0,0,0
1.894519,0,0,0,0,0,0
1.911521,0,0,0,0,0,0
1.928025,0.773,0,-0.0936,0,0,0
1.944219,0.773,0,-0.0936,0,0,0
1.960929,0.773,0,-0.0936,0,0,0
1.977739,0.773,0,-0.0936,0,0,0
1.99393,0.773,0,-0.0936,0,0,0
2.010831,0.8491,0,-0.1932,0,0,0
2.02752,0.9076,0,-0.2518,0,0,0
2.043684,0.972,0,-0.328,0,0,0
2.060541,1.0363,0,-0.4041,0,0,0
2.076753,1.0363,0,-0.4041,0,0,0
2.09339,1.1007,0,-0.4803,0,0,0
2.110341,1.1124,0,-0.492,0,0,0
2.126712,1.1241,0,-0.5037,0,0,0
2.143315,1.13,0,-0.5096,0,0,0
2.159586,1.13,0,-0.5096,0,0,0
2.176153,1.1358,0,-0.5155,0,0,0
2.193637,1.1358,0,-0.5155,0,0,0
2.209994,1.1358,0,-0.5155,0,0,0
2.226336,1.1358,0,-0.5155,0,0,0
2.24242,1.1358,0,-0.5155,0,0,0
2.25972,1.1358,0,-0.5155,0,0,0
2.275553,1.1358,0,-0.5155,0,0,0
2.293218,1.1358,0,-0.5155,0,0,0
2.308686,1.1358,0,-0.5155,0,0,0
2.326107,1.1358,0,-0.5155,0,0,0
2.342034,1.1358,0,-0.5155,0,0,0
2.358993,1.1358,0,-0.5155,0,0,0
2.374953,1.1358,0,-0.5155,0,0,0
2.392084,1.1358,0,-0.5155,0,0,0
2.408654,1.1358,0,-0.5155,0,0,0
2.424653,1.1358,0,-0.5155,0,0,0
2.441639,1.1358,0,-0.5155,0,0,0
2.457786,1.1358,0,-0.5155,0,0,0
2.474778,1.1358,0,-0.5155,0,0,0
2.49126,1.1358,0,-0.5155,0,0,0
2.507486,1.1358,0,-0.5155,0,0,0
2.524293,1.1358,0,-0.5155,0,0,0
2.540619,1.1358,0,-0.5155,0,0,0
2.557188,1.1358,0,-0.5155,0,0,0
2.574103,1.1358,0,-0.5155,0,0,0
2.590336,1.1358,0,-0.5155,0,0,0
2.607153,1.1358,0,-0.5155,0,0,0
2.623453,1.1358,0,-0.5155,0,0,0
2.641155,1.1358,0,-0.5155,0,0,0
2.657023,1.1358,0,-0.5155,0,0,0
2.673404,1.077,0,-0.5275,0,0,0
2.690474,1.0005,0,-0.5337,0,0,0
2.706909,0.9123,0,-0.5282,0,0,0
2.722853,0.8299,0,-0.5404,0,0,0
2.739565,0.8299,0,-0.5404,0,0,0
