-0.8019059,0.2723942
-0.8922605,0.07851747
-0.8804595,-0.124349
-0.7678542,-0.3129785
-0.5673367,-0.465775
-0.3018642,-0.5652445
-0.001831615,-0.5999988
0.2984111,-0.5660589
0.5644885,-0.4673104
0.7659372,-0.3150592
0.8796932,-0.1267366
0.8927324,0.0760961
0.803562,0.2702165
0.6223914,0.4333995
0.3699626,0.5469624
0.0751765,0.5979032
-0.228217,0.5803896
-0.5054806,0.4964269
-0.7248723,0.3556278
