-0.534604,0.4085913
-0.5948403,0.1177762
-0.5869731,-0.1865234
-0.5119028,-0.4694677
-0.3782245,-0.6986624
-0.2012428,-0.8478667
-0.001221077,-0.8999981
0.1989408,-0.8490882
0.3763257,-0.7009655
0.5106248,-0.4725887
0.5864621,-0.1901049
0.5951549,0.1141441
0.535708,0.4053248
0.4149276,0.6500992
0.2466418,0.8204436
0.05011767,0.8968548
-0.1521447,0.8705842
-0.3369871,0.7446403
-0.4832482,0.5334417
