time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
146.4779,0,2.1,0,90,45,0
146.4944,0,2.1,0,90,45,0
146.511,0,2.1,0,90,45,0
146.5284,0,2.1,0,90,45,0
146.5443,0,2.1,0,90,45,0
146.5607,0,2.1,0,90,45,0
146.5776,0,2.1,0,90,45,0
146.5938,0,2.1,0,90,45,0
146.6104,0,2.1,0,90,45,0
146.627,0,2.1,0,90,45,0
146.6436,0,2.1,0,90,45,0
146.6601,0,2.1,0,90,45,0
146.6769,0,2.1,0,90,45,0
146.6933,0,2.1,0,90,45,0
146.7098,0,2.1,0,90,45,0
146.7264,0,2.1,0,90,45,0
146.7431,0,2.1,0,90,45,0
146.76,0,2.1,0,90,45,0
146.7762,0,2.1,0,90,45,0
146.7929,0,2.1,0,90,45,0
146.8092,0,2.1,0,90,45,0
146.8262,0,2.1,0,90,45,0
146.8432,0,2.1,0,90,45,0
146.8593,0,2.1,0,90,45,0
146.8755,0,2.1,0,90,45,0
146.8928,0,2.1,0,90,45,0
146.9086,0,2.1,0,90,45,0
146.9252,0,2.1,0,90,45,0
146.9417,0,2.1,0,90,45,0
146.9583,0,2.1,0,90,45,0
146.9752,0,2.1,0,90,45,0
146.9914,-0.068,2.1,0.0123,90,45,0
147.008,-0.068,2.1,0.0123,90,45,0
147.0246,-0.068,2.1,0.0123,90,45,0
147.0411,-0.068,2.1,0.0123,90,45,0
147.058,-0.068,2.1,0.0123,90,45,0
147.0744,-0.0573,2.1,0.1434,90,45,0
147.0908,-0.0622,2.1,0.1888,90,45,0
147.1083,-0.067,2.1,0.2442,90,45,0
147.124,-0.0817,2.1,0.3299,90,45,0
147.1407,-0.0916,2.1,0.3802,90,45,0
147.1571,-0.0916,2.1,0.3802,90,45,0
147.1738,-0.0963,2.1,0.4458,90,45,0
147.1902,-0.1163,2.1,0.486,90,45,0
147.2068,-0.1563,2.1,0.5564,90,45,0
147.2239,-0.2063,2.1,0.657,90,45,0
147.2406,-0.2312,2.1,0.7124,90,45,0
147.2571,-0.2312,2.1,0.7124,90,45,0
147.2733,-0.2509,2.1,0.8333,90,45,0
147.2906,-0.2558,2.1,0.8685,90,45,0
147.3062,-0.2505,2.1,0.9139,90,45,0
147.3228,-0.235,2.1,1.0098,90,45,0
147.3393,-0.235,2.1,1.0098,90,45,0
147.3562,-0.1637,2.1,1.1513,90,45,0
147.3731,-0.123,2.1,1.2321,90,45,0
147.389,-0.0772,2.1,1.3382,90,45,0
147.4056,-0.0414,2.1,1.4543,90,45,0
147.4222,0.0146,2.1,1.5705,90,45,0
147.4387,0.0146,2.1,1.5705,90,45,0
147.4553,0.0859,2.1,1.7322,90,45,0
147.4719,0.1063,2.1,1.7827,90,45,0
147.4885,0.1216,2.1,1.8281,90,45,0
147.505,0.1319,2.1,1.8786,90,45,0
147.5222,0.1523,2.1,1.919,90,45,0
147.5383,0.1523,2.1,1.919,90,45,0
147.5547,0.1677,2.1,1.9745,90,45,0
147.5715,0.1728,2.1,1.9897,90,45,0
147.5878,0.1829,2.1,1.9998,90,45,0
147.605,0.183,2.1,2.02,90,45,0
147.621,0.1881,2.1,2.0452,90,45,0
147.6375,0.1881,2.1,2.0452,90,45,0
147.6546,0.2086,2.1,2.1159,90,45,0
147.6707,0.2239,2.1,2.1513,90,45,0
147.6878,0.2192,2.1,2.2269,90,45,0
147.7038,0.2246,2.1,2.3126,90,45,0
147.7209,0.235,2.1,2.3832,90,45,0
147.737,0.235,2.1,2.3832,90,45,0
147.754,0.2761,2.1,2.5548,90,45,0
