time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
37.64525,-0.1027,2.1,-0.0394,90,45,0
37.66173,-0.1027,2.1,-0.0394,90,45,0
37.67829,-0.1027,2.1,-0.0394,90,45,0
37.69486,-0.1027,2.1,-0.0394,90,45,0
37.71177,-0.1027,2.1,-0.0394,90,45,0
37.72848,-0.1027,2.1,-0.0394,90,45,0
37.75709,-0.1027,2.1,-0.0394,90,45,0
37.77415,-0.1027,2.1,-0.0394,90,45,0
37.79093,-0.1027,2.1,-0.0394,90,45,0
37.80737,-0.1027,2.1,-0.0394,90,45,0
37.82336,-0.1027,2.1,-0.0394,90,45,0
37.83999,-0.1027,2.1,-0.0394,90,45,0
37.85649,-0.1027,2.1,-0.0394,90,45,0
37.8733,-0.1027,2.1,-0.0394,90,45,0
37.89025,-0.1027,2.1,-0.0394,90,45,0
37.90627,-0.1027,2.1,-0.0394,90,45,0
37.92289,-0.1027,2.1,-0.0394,90,45,0
37.93967,-0.1027,2.1,-0.0394,90,45,0
37.95601,-0.1027,2.1,-0.0394,90,45,0
37.97246,-0.1027,2.1,-0.0394,90,45,0
37.98903,-0.1027,2.1,-0.0394,90,45,0
38.00559,-0.1027,2.1,-0.0394,90,45,0
38.02295,-0.1027,2.1,-0.0394,90,45,0
38.03873,-0.1027,2.1,-0.0394,90,45,0
38.05529,-0.1027,2.1,-0.0394,90,45,0
38.07203,-0.1027,2.1,-0.0394,90,45,0
38.08867,-0.1027,2.1,-0.0394,90,45,0
38.10567,-0.1027,2.1,-0.0394,90,45,0
38.12156,-0.1027,2.1,-0.0394,90,45,0
38.13813,-0.1027,2.1,-0.0394,90,45,0
38.15559,-0.1027,2.1,-0.0394,90,45,0
38.17168,-0.1027,2.1,-0.0394,90,45,0
38.18798,-0.1027,2.1,-0.0394,90,45,0
38.2047,-0.1027,2.1,-0.0394,90,45,0
38.22096,-0.1027,2.1,-0.0394,90,45,0
38.23813,-0.1027,2.1,-0.0394,90,45,0
38.25484,-0.1027,2.1,-0.0394,90,45,0
38.27066,-0.1027,2.1,-0.0394,90,45,0
38.28722,-0.1027,2.1,-0.0394,90,45,0
38.30379,-0.1027,2.1,-0.0394,90,45,0
38.32087,-0.1027,2.1,-0.0394,90,45,0
38.33693,-0.1027,2.1,-0.0394,90,45,0
38.35365,-0.1027,2.1,-0.0394,90,45,0
38.37036,-0.1027,2.1,-0.0394,90,45,0
38.38699,-0.1027,2.1,-0.0394,90,45,0
38.40319,-0.1027,2.1,-0.0394,90,45,0
38.41988,-0.1027,2.1,-0.0394,90,45,0
38.43633,-0.1027,2.1,-0.0394,90,45,0
38.45315,-0.1027,2.1,-0.0394,90,45,0
38.46958,-0.1027,2.1,-0.0394,90,45,0
38.48603,-0.1027,2.1,-0.0394,90,45,0
38.50259,-0.1027,2.1,-0.0394,90,45,0
38.51916,-0.1027,2.1,-0.0394,90,45,0
38.53591,-0.1027,2.1,-0.0394,90,45,0
38.55328,-0.1027,2.1,-0.0394,90,45,0
38.56886,-0.1027,2.1,-0.0394,90,45,0
38.58543,-0.1027,2.1,-0.0394,90,45,0
38.60199,-0.1027,2.1,-0.0394,90,45,0
38.61862,-0.1027,2.1,-0.0394,90,45,0
38.63555,-0.1027,2.1,-0.0394,90,45,0
38.65265,-0.1027,2.1,-0.0394,90,45,0
38.66831,-0.1027,2.1,-0.0394,90,45,0
38.68565,-0.1027,2.1,-0.0394,90,45,0
38.70139,-0.1027,2.1,-0.0394,90,45,0
38.71841,-0.1027,2.1,-0.0394,90,45,0
38.73452,-0.1027,2.1,-0.0394,90,45,0
38.75109,-0.1027,2.1,-0.0394,90,45,0
38.76766,-0.1027,2.1,-0.0394,90,45,0
38.78452,-0.1027,2.1,-0.0394,90,45,0
38.80079,-0.1027,2.1,-0.0394,90,45,0
38.81767,-0.1027,2.1,-0.0394,90,45,0
38.83421,-0.1027,2.1,-0.0394,90,45,0
38.85096,-0.1027,2.1,-0.0394,90,45,0
38.86738,-0.1027,2.1,-0.0394,90,45,0
38.88387,-0.1027,2.1,-0.0394,90,45,0
38.90019,-0.1027,2.1,-0.0394,90,45,0
38.91676,-0.1027,2.1,-0.0394,90,45,0
38.934,-0.1027,2.1,-0.0394,90,45,0
38.95029,-0.1027,2.1,-0.0394,90,45,0
38.96646,-0.1027,2.1,-0.0394,90,45,0
38.98302,-0.1027,2.1,-0.0394,90,45,0
38.99967,-0.1027,2.1,-0.0394,90,45,0
39.01616,-0.1027,2.1,-0.0394,90,45,0
39.03294,-0.1027,2.1,-0.0394,90,45,0
39.04929,-0.1027,2.1,-0.0394,90,45,0
39.06586,-0.1027,2.1,-0.0394,90,45,0
39.08257,-0.1027,2.1,-0.0394,90,45,0
39.09899,-0.1027,2.1,-0.0394,90,45,0
39.11556,-0.1027,2.1,-0.0394,90,45,0
39.13259,-0.1027,2.1,-0.0394,90,45,0
39.14869,-0.1027,2.1,-0.0394,90,45,0
39.16526,-0.1027,2.1,-0.0394,90,45,0
39.18213,-0.1027,2.1,-0.0394,90,45,0
39.19841,-0.1027,2.1,-0.0394,90,45,0
39.21502,-0.1027,2.1,-0.0394,90,45,0
39.23197,-0.1027,2.1,-0.0394,90,45,0
39.24824,-0.1027,2.1,-0.0394,90,45,0
39.265,-0.1027,2.1,-0.0394,90,45,0
39.28127,-0.1027,2.1,-0.0394,90,45,0
39.29779,-0.1027,2.1,-0.0394,90,45,0
39.3147,-0.1027,2.1,-0.0394,90,45,0
39.33115,-0.1027,2.1,-0.0394,90,45,0
39.3475,-0.1027,2.1,-0.0394,90,45,0
39.36408,-0.1027,2.1,-0.0394,90,45,0
39.38063,-0.1027,2.1,-0.0394,90,45,0
39.39719,-0.1027,2.1,-0.0394,90,45,0
39.41439,-0.1027,2.1,-0.0394,90,45,0
39.43104,-0.1027,2.1,-0.0394,90,45,0
39.44689,-0.1027,2.1,-0.0394,90,45,0
39.46346,-0.1027,2.1,-0.0394,90,45,0
39.48009,-0.1027,2.1,-0.0394,90,45,0
39.49659,-0.1027,2.1,-0.0394,90,45,0
39.51316,-0.1027,2.1,-0.0394,90,45,0
39.52972,-0.1027,2.1,-0.0394,90,45,0
39.54716,-0.1027,2.1,-0.0394,90,45,0
39.56308,-0.1027,2.1,-0.0394,90,45,0
39.58005,-0.1027,2.1,-0.0394,90,45,0
39.59614,-0.1027,2.1,-0.0394,90,45,0
39.61265,-0.1027,2.1,-0.0394,90,45,0
39.6293,-0.1027,2.1,-0.0394,90,45,0
39.64569,-0.1027,2.1,-0.0394,90,45,0
39.6625,-0.1027,2.1,-0.0394,90,45,0
39.67892,-0.1027,2.1,-0.0394,90,45,0
39.6954,-0.1027,2.1,-0.0394,90,45,0
39.71261,-0.1027,2.1,-0.0394,90,45,0
39.72865,-0.1027,2.1,-0.0394,90,45,0
39.74509,-0.1027,2.1,-0.0394,90,45,0
39.76166,-0.1027,2.1,-0.0394,90,45,0
39.77822,-0.1027,2.1,-0.0394,90,45,0
39.79479,-0.1027,2.1,-0.0394,90,45,0
39.81136,-0.1027,2.1,-0.0394,90,45,0
39.82843,-0.1027,2.1,-0.0394,90,45,0
39.84469,-0.1027,2.1,-0.0394,90,45,0
39.86106,-0.1027,2.1,-0.0394,90,45,0
39.87819,-0.1027,2.1,-0.0394,90,45,0
39.89419,-0.1027,2.1,-0.0394,90,45,0
39.91142,-0.1027,2.1,-0.0394,90,45,0
39.92785,-0.1027,2.1,-0.0394,90,45,0
39.94389,-0.1027,2.1,-0.0394,90,45,0
39.96046,-0.1027,2.1,-0.0394,90,45,0
39.97702,-0.1027,2.1,-0.0394,90,45,0
39.99359,-0.1027,2.1,-0.0394,90,45,0
40.01051,-0.1027,2.1,-0.0394,90,45,0
40.02689,-0.1027,2.1,-0.0394,90,45,0
40.04329,-0.1027,2.1,-0.0394,90,45,0
40.06035,-0.1027,2.1,-0.0394,90,45,0
40.07642,-0.1027,2.1,-0.0394,90,45,0
40.09299,-0.1027,2.1,-0.0394,90,45,0
40.10957,-0.1027,2.1,-0.0394,90,45,0
40.12613,-0.1027,2.1,-0.0394,90,45,0
40.14269,-0.1027,2.1,-0.0394,90,45,0
40.15927,-0.1027,2.1,-0.0394,90,45,0
40.17583,-0.1027,2.1,-0.0394,90,45,0
40.19305,-0.1027,2.1,-0.0394,90,45,0
40.20953,-0.1027,2.1,-0.0394,90,45,0
40.22573,-0.1027,2.1,-0.0394,90,45,0
40.24247,-0.1027,2.1,-0.0394,90,45,0
40.25866,-0.1027,2.1,-0.0394,90,45,0
40.27523,-0.1027,2.1,-0.0394,90,45,0
40.29179,-0.1027,2.1,-0.0394,90,45,0
40.30836,-0.1027,2.1,-0.0394,90,45,0
40.32492,-0.1027,2.1,-0.0394,90,45,0
40.34175,-0.1027,2.1,-0.0394,90,45,0
40.35871,-0.1027,2.1,-0.0394,90,45,0
40.37463,-0.0323,2.1,-0.1098,90,45,0
40.39119,-0.0323,2.1,-0.1098,90,45,0
40.40776,-0.0253,2.1,-0.1168,90,45,0
40.42432,-0.0253,2.1,-0.1168,90,45,0
40.44128,-0.0253,2.1,-0.1168,90,45,0
40.45746,-0.0253,2.1,-0.1168,90,45,0
40.47403,-0.0182,2.1,-0.1238,90,45,0
40.49059,-0.0182,2.1,-0.1238,90,45,0
40.50716,-0.0112,2.1,-0.1309,90,45,0
40.52386,-0.0112,2.1,-0.1309,90,45,0
40.54029,-0.0112,2.1,-0.1309,90,45,0
40.55686,-0.0112,2.1,-0.1309,90,45,0
40.57343,-0.0112,2.1,-0.1309,90,45,0
40.58999,-0.0112,2.1,-0.1309,90,45,0
40.60682,-0.0112,2.1,-0.1309,90,45,0
40.62373,-0.0112,2.1,-0.1309,90,45,0
40.63969,-0.0112,2.1,-0.1309,90,45,0
40.65626,-0.0112,2.1,-0.1309,90,45,0
40.67282,-0.0112,2.1,-0.1309,90,45,0
40.6896,-0.0112,2.1,-0.1309,90,45,0
40.70596,-0.0112,2.1,-0.1309,90,45,0
40.72291,-0.0112,2.1,-0.1309,90,45,0
40.73986,-0.0112,2.1,-0.1309,90,45,0
40.75579,-0.0112,2.1,-0.1309,90,45,0
40.77222,-0.0112,2.1,-0.1309,90,45,0
40.78879,-0.0112,2.1,-0.1309,90,45,0
40.80536,-0.0112,2.1,-0.1309,90,45,0
40.82193,-0.0112,2.1,-0.1309,90,45,0
40.83859,-0.0112,2.1,-0.1309,90,45,0
40.85551,-0.0112,2.1,-0.1309,90,45,0
40.87162,-0.0042,2.1,-0.1379,90,45,0
40.88847,-0.0042,2.1,-0.1379,90,45,0
40.90502,-0.0042,2.1,-0.1379,90,45,0
40.92198,-0.0042,2.1,-0.1379,90,45,0
40.93793,-0.0042,2.1,-0.1379,90,45,0
40.95446,-0.0042,2.1,-0.1379,90,45,0
40.97102,-0.0042,2.1,-0.1379,90,45,0
40.98776,-0.0042,2.1,-0.1379,90,45,0
41.00476,-0.0042,2.1,-0.1379,90,45,0
41.02073,-0.0042,2.1,-0.1379,90,45,0
41.03764,-0.0042,2.1,-0.1379,90,45,0
41.05461,-0.0042,2.1,-0.1379,90,45,0
41.07042,-0.0042,2.1,-0.1379,90,45,0
41.08699,0.0029,2.1,-0.145,90,45,0
41.10356,0.0099,2.1,-0.152,90,45,0
41.12012,0.0099,2.1,-0.152,90,45,0
41.13669,0.0099,2.1,-0.152,90,45,0
41.15336,0.0452,2.1,-0.1731,90,45,0
41.16983,0.0593,2.1,-0.1871,90,45,0
41.18639,0.0805,2.1,-0.1941,90,45,0
41.20321,0.1016,2.1,-0.2152,90,45,0
41.21952,0.1016,2.1,-0.2152,90,45,0
41.23609,0.1438,2.1,-0.2575,90,45,0
41.25309,0.1649,2.1,-0.2786,90,45,0
41.27005,0.179,2.1,-0.2927,90,45,0
41.28593,0.2143,2.1,-0.3138,90,45,0
41.30236,0.2425,2.1,-0.3278,90,45,0
41.31892,0.2425,2.1,-0.3278,90,45,0
41.33579,0.2919,2.1,-0.3629,90,45,0
41.35206,0.313,2.1,-0.384,90,45,0
41.36873,0.3342,2.1,-0.391,90,45,0
41.38519,0.3553,2.1,-0.4121,90,45,0
41.40176,0.3835,2.1,-0.4262,90,45,0
41.41832,0.3835,2.1,-0.4262,90,45,0
41.43553,0.4188,2.1,-0.4472,90,45,0
41.45154,0.4329,2.1,-0.4471,90,45,0
41.46852,0.44,2.1,-0.4542,90,45,0
41.48459,0.4541,2.1,-0.4683,90,45,0
41.50141,0.4752,2.1,-0.4894,90,45,0
41.51773,0.4752,2.1,-0.4894,90,45,0
41.53429,0.5105,2.1,-0.5105,90,45,0
41.55086,0.5316,2.1,-0.5174,90,45,0
41.56742,0.5528,2.1,-0.5386,90,45,0
41.5842,0.5739,2.1,-0.5597,90,45,0
41.60114,0.6021,2.1,-0.5737,90,45,0
41.61714,0.6021,2.1,-0.5737,90,45,0
41.63369,0.6585,2.1,-0.6159,90,45,0
41.65026,0.6796,2.1,-0.637,90,45,0
41.66699,0.7078,2.1,-0.651,90,45,0
41.6834,0.736,2.1,-0.6792,90,45,0
41.69996,0.736,2.1,-0.6792,90,45,0
41.71679,0.7642,2.1,-0.7073,90,45,0
41.73309,0.7783,2.1,-0.7214,90,45,0
41.74979,0.8064,2.1,-0.7496,90,45,0
41.76622,0.8346,2.1,-0.7636,90,45,0
41.78279,0.8487,2.1,-0.7777,90,45,0
41.79959,0.8487,2.1,-0.7777,90,45,0
41.81594,0.8699,2.1,-0.7847,90,45,0
41.83793,0.8769,2.1,-0.7917,90,45,0
41.8545,0.9192,2.1,-0.8339,90,45,0
41.87132,0.9262,2.1,-0.841,90,45,0
41.88763,0.9474,2.1,-0.8621,90,45,0
41.90424,0.9685,2.1,-0.8691,90,45,0
41.92087,0.9826,2.1,-0.8832,90,45,0
41.93778,0.9826,2.1,-0.8832,90,45,0
41.9539,1.0389,2.1,-0.9395,90,45,0
41.97076,1.0601,2.1,-0.9606,90,45,0
41.98769,1.0882,2.1,-0.9888,90,45,0
42.00368,1.0953,2.1,-0.9958,90,45,0
