timestamp,log_type,message
18.66098,Log,Reaction Time = 1.419247
18.67718,Log,Reaction Time = 1.419247
18.69448,Log,Reaction Time = 1.419247
18.71117,Log,Reaction Time = 1.419247
18.72719,Log,Reaction Time = 1.419247
18.74437,Log,Reaction Time = 1.419247
18.76053,Log,Reaction Time = 1.419247
18.77658,Log,Reaction Time = 1.419247
18.79318,Log,Reaction Time = 1.419247
18.8097,Log,Reaction Time = 1.419247
18.82627,Log,Reaction Time = 1.419247
18.84283,Log,Reaction Time = 1.419247
18.8594,Log,Reaction Time = 1.419247
18.87635,Log,Reaction Time = 1.419247
18.89253,Log,Reaction Time = 1.419247
18.90965,Log,Reaction Time = 1.419247
18.92607,Log,Reaction Time = 1.419247
18.9423,Log,Reaction Time = 1.419247
18.9588,Log,Reaction Time = 1.419247
18.97583,Log,Reaction Time = 1.419247
18.99197,Log,Reaction Time = 1.419247
19.0085,Log,Reaction Time = 1.419247
19.0253,Log,Reaction Time = 1.419247
19.04239,Log,Reaction Time = 1.419247
19.05857,Log,Reaction Time = 1.419247
19.07476,Log,Reaction Time = 1.419247
19.0917,Log,Reaction Time = 1.419247
19.10868,Log,Reaction Time = 1.419247
19.12511,Log,Reaction Time = 1.419247
19.14103,Log,Reaction Time = 1.419247
19.1581,Log,Reaction Time = 1.419247
19.17528,Log,Reaction Time = 1.419247
19.19094,Log,Reaction Time = 1.419247
19.2073,Log,Reaction Time = 1.419247
19.22387,Log,Reaction Time = 1.419247
19.24043,Log,Reaction Time = 1.419247
19.257,Log,Reaction Time = 1.419247
19.27357,Log,Reaction Time = 1.419247
19.29015,Log,Reaction Time = 1.419247
19.30716,Log,Reaction Time = 1.419247
19.32339,Log,Reaction Time = 1.419247
19.33985,Log,Reaction Time = 1.419247
19.35658,Log,Reaction Time = 1.419247
19.37296,Log,Reaction Time = 1.419247
19.3896,Log,Reaction Time = 1.419247
19.40611,Log,Reaction Time = 1.419247
19.42267,Log,Reaction Time = 1.419247
19.43931,Log,Reaction Time = 1.419247
19.4559,Log,Reaction Time = 1.419247
19.47261,Log,Reaction Time = 1.419247
19.48893,Log,Reaction Time = 1.419247
19.5055,Log,Reaction Time = 1.419247
19.52239,Log,Reaction Time = 1.419247
19.53889,Log,Reaction Time = 1.419247
19.5552,Log,Reaction Time = 1.419247
19.57236,Log,Reaction Time = 1.419247
19.58833,Log,Reaction Time = 1.419247
19.60504,Log,Reaction Time = 1.419247
19.62233,Log,Reaction Time = 1.419247
19.63803,Log,Reaction Time = 1.419247
19.6546,Log,Reaction Time = 1.419247
19.67117,Log,Reaction Time = 1.419247
19.68773,Log,Reaction Time = 1.419247
19.70458,Log,Reaction Time = 1.419247
19.72087,Log,Reaction Time = 1.419247
19.73798,Log,Reaction Time = 1.419247
19.75431,Log,Reaction Time = 1.419247
19.77113,Log,Reaction Time = 1.419247
19.78713,Log,Reaction Time = 1.419247
19.8037,Log,Reaction Time = 1.419247
19.82026,Log,Reaction Time = 1.419247
19.83723,Log,Reaction Time = 1.419247
19.8534,Log,Reaction Time = 1.419247
19.87007,Log,Reaction Time = 1.419247
19.88676,Log,Reaction Time = 1.419247
19.90372,Log,Reaction Time = 1.419247
19.91968,Log,Reaction Time = 1.419247
19.93623,Log,Reaction Time = 1.419247
19.9528,Log,Reaction Time = 1.419247
19.96938,Log,Reaction Time = 1.419247
19.98603,Log,Reaction Time = 1.419247
20.0025,Log,Reaction Time = 1.419247
20.01906,Log,Reaction Time = 1.419247
20.036,Log,Reaction Time = 1.419247
20.0522,Log,Reaction Time = 1.419247
20.06941,Log,Reaction Time = 1.419247
20.08533,Log,Reaction Time = 1.419247
24.43936,Log,Reaction Time = 1.50358
24.45678,Log,Reaction Time = 1.50358
24.47241,Log,Reaction Time = 1.50358
24.48898,Log,Reaction Time = 1.50358
24.50599,Log,Reaction Time = 1.50358
24.52216,Log,Reaction Time = 1.50358
24.53868,Log,Reaction Time = 1.50358
24.55548,Log,Reaction Time = 1.50358
24.57181,Log,Reaction Time = 1.50358
24.5884,Log,Reaction Time = 1.50358
24.60495,Log,Reaction Time = 1.50358
24.62166,Log,Reaction Time = 1.50358
24.63808,Log,Reaction Time = 1.50358
24.65516,Log,Reaction Time = 1.50358
24.67165,Log,Reaction Time = 1.50358
24.68787,Log,Reaction Time = 1.50358
24.70485,Log,Reaction Time = 1.50358
24.72091,Log,Reaction Time = 1.50358
24.73748,Log,Reaction Time = 1.50358
24.75413,Log,Reaction Time = 1.50358
24.77085,Log,Reaction Time = 1.50358
24.78718,Log,Reaction Time = 1.50358
24.80376,Log,Reaction Time = 1.50358
24.82031,Log,Reaction Time = 1.50358
24.83688,Log,Reaction Time = 1.50358
24.85345,Log,Reaction Time = 1.50358
24.87038,Log,Reaction Time = 1.50358
24.88695,Log,Reaction Time = 1.50358
