time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
11.89165,-0.174,2.1,-0.1528,90,45,0
11.90813,-0.174,2.1,-0.1528,90,45,0
11.9247,-0.174,2.1,-0.1528,90,45,0
11.94127,-0.174,2.1,-0.1528,90,45,0
11.95783,-0.174,2.1,-0.1528,90,45,0
11.97497,-0.174,2.1,-0.1528,90,45,0
12.0034,-0.174,2.1,-0.1528,90,45,0
12.02054,-0.174,2.1,-0.1528,90,45,0
12.03676,-0.174,2.1,-0.1528,90,45,0
12.0531,-0.174,2.1,-0.1528,90,45,0
12.06974,-0.174,2.1,-0.1528,90,45,0
12.08623,-0.174,2.1,-0.1528,90,45,0
12.1028,-0.174,2.1,-0.1528,90,45,0
12.11937,-0.174,2.1,-0.1528,90,45,0
12.13593,-0.174,2.1,-0.1528,90,45,0
12.15271,-0.174,2.1,-0.1528,90,45,0
12.16966,-0.174,2.1,-0.1528,90,45,0
12.18565,-0.174,2.1,-0.1528,90,45,0
12.2023,-0.174,2.1,-0.1528,90,45,0
12.21877,-0.174,2.1,-0.1528,90,45,0
12.23533,-0.174,2.1,-0.1528,90,45,0
12.25219,-0.174,2.1,-0.1528,90,45,0
12.26921,-0.174,2.1,-0.1528,90,45,0
12.28503,-0.174,2.1,-0.1528,90,45,0
12.3016,-0.174,2.1,-0.1528,90,45,0
12.31839,-0.174,2.1,-0.1528,90,45,0
12.33473,-0.174,2.1,-0.1528,90,45,0
12.35133,-0.174,2.1,-0.1528,90,45,0
12.36835,-0.174,2.1,-0.1528,90,45,0
12.38443,-0.174,2.1,-0.1528,90,45,0
12.40152,-0.174,2.1,-0.1528,90,45,0
12.41817,-0.174,2.1,-0.1528,90,45,0
12.43413,-0.174,2.1,-0.1528,90,45,0
12.45115,-0.174,2.1,-0.1528,90,45,0
12.46727,-0.2164,2.1,-0.153,90,45,0
12.48383,-0.273,2.1,-0.1533,90,45,0
12.5004,-0.3083,2.1,-0.1464,90,45,0
12.51697,-0.3083,2.1,-0.1464,90,45,0
12.53366,-0.3295,2.1,-0.1394,90,45,0
12.55045,-0.3295,2.1,-0.1394,90,45,0
12.56759,-0.3295,2.1,-0.1394,90,45,0
12.58324,-0.3295,2.1,-0.1394,90,45,0
12.60106,-0.3295,2.1,-0.1394,90,45,0
12.61726,-0.3295,2.1,-0.1394,90,45,0
12.63299,-0.3578,2.1,-0.1395,90,45,0
12.65027,-0.3648,2.1,-0.1325,90,45,0
12.66607,-0.3648,2.1,-0.1325,90,45,0
12.68324,-0.3648,2.1,-0.1325,90,45,0
12.69921,-0.3648,2.1,-0.1325,90,45,0
12.71577,-0.3648,2.1,-0.1325,90,45,0
12.73233,-0.3648,2.1,-0.1325,90,45,0
12.74943,-0.3648,2.1,-0.1325,90,45,0
12.76572,-0.379,2.1,-0.1325,90,45,0
12.78203,-0.4143,2.1,-0.1256,90,45,0
12.7986,-0.4143,2.1,-0.1256,90,45,0
12.81553,-0.5415,2.1,-0.0979,90,45,0
12.83272,-0.6404,2.1,-0.0842,90,45,0
12.84895,-0.8383,2.1,-0.0568,90,45,0
12.86503,-1.1069,2.1,-0.0297,90,45,0
12.88148,-1.3756,2.1,-0.0026,90,45,0
12.898,-1.3756,2.1,-0.0026,90,45,0
12.91457,-1.9554,2.1,0.0089,90,45,0
12.93113,-2.203,2.1,0.0007,90,45,0
12.9477,-2.3939,2.1,0.007,90,45,0
12.96481,-2.5496,2.1,-0.0079,90,45,0
