time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
25.03402,0,0,0,0,0,0
25.05013,0,0,0,0,0,0
25.06672,0,0,0,0,0,0
25.08327,0,0,0,0,0,0
25.09984,0,0,0,0,0,0
25.12933,0,0,0,0,0,0
25.1459,0,0,0,0,0,0
25.16306,0,0,0,0,0,0
25.17904,0,0,0,0,0,0
25.196,0,0,0,0,0,0
25.21217,0,0,0,0,0,0
25.22873,0,0,0,0,0,0
25.2453,0,0,0,0,0,0
25.26187,0,0,0,0,0,0
25.27928,0,0,0,0,0,0
25.295,0,0,0,0,0,0
25.31188,0,0,0,0,0,0
25.32879,0,0,0,0,0,0
25.3447,0,0,0,0,0,0
25.36127,0,0,0,0,0,0
25.37783,0,0,0,0,0,0
25.3944,0,0,0,0,0,0
25.41185,0,0,0,0,0,0
25.42783,0,0,0,0,0,0
25.44419,0,0,0,0,0,0
25.46109,0,0,0,0,0,0
25.47723,0,0,0,0,0,0
25.4938,0,0,0,0,0,0
25.51037,0,0,0,0,0,0
25.52726,0,0,0,0,0,0
25.54354,0,0,0,0,0,0
25.56051,0,0,0,0,0,0
25.57684,0,0,0,0,0,0
25.5932,0,0,0,0,0,0
25.60978,0,0,0,0,0,0
25.62633,0,0,0,0,0,0
25.64379,0,0,0,0,0,0
25.65968,0,0,0,0,0,0
25.67666,0,0,0,0,0,0
25.69274,0,0,0,0,0,0
25.70918,0,0,0,0,0,0
25.72573,0,0,0,0,0,0
25.74283,0,0,0,0,0,0
25.75903,0,0,0,0,0,0
25.7759,0,0,0,0,0,0
25.792,0,0,0,0,0,0
25.80857,0,0,0,0,0,0
25.82513,0,0,0,0,0,0
25.84185,0,0,0,0,0,0
25.85827,0,0,0,0,0,0
25.87568,0,0,0,0,0,0
25.8914,0,0,0,0,0,0
25.90797,0,0,0,0,0,0
25.92453,0,0,0,0,0,0
25.9411,0,0,0,0,0,0
25.95787,0,0,0,0,0,0
25.97512,0,0,0,0,0,0
25.9908,0,0,0,0,0,0
26.00737,0,0,0,0,0,0
26.02401,0,0,0,0,0,0
26.04086,0,0,0,0,0,0
26.05707,0,0,0,0,0,0
26.07438,0,0,0,0,0,0
26.0902,0,0,0,0,0,0
26.1075,0,0,0,0,0,0
26.12428,0,0,0,0,0,0
26.14053,0,0,0,0,0,0
26.15761,0,0,0,0,0,0
26.17303,0,0,0,0,0,0
26.1896,0,0,0,0,0,0
26.20617,0,0,0,0,0,0
26.22286,0,0,0,0,0,0
26.23979,0,0,0,0,0,0
26.25587,0,0,0,0,0,0
26.27268,0,0,0,0,0,0
26.289,0,0,0,0,0,0
26.30562,0,0,0,0,0,0
26.32258,0,0,0,0,0,0
26.3387,0,0,0,0,0,0
26.35527,0,0,0,0,0,0
26.37243,0,0,0,0,0,0
26.38841,0,0,0,0,0,0
26.40497,0,0,0,0,0,0
26.42176,0,0,0,0,0,0
26.4381,0,0,0,0,0,0
26.45469,0,0,0,0,0,0
26.47127,0,0,0,0,0,0
26.4878,0,0,0,0,0,0
26.50437,0,0,0,0,0,0
26.52114,0,0,0,0,0,0
26.5375,0,0,0,0,0,0
26.5546,0,0,0,0,0,0
26.57064,0,0,0,0,0,0
26.58727,0,0,0,0,0,0
26.60377,0,0,0,0,0,0
26.62055,0,0,0,0,0,0
26.6369,0,0,0,0,0,0
26.65368,0,0,0,0,0,0
26.67062,0,0,0,0,0,0
26.68661,0,0,0,0,0,0
26.70317,0,0,0,0,0,0
26.72022,0,0,0,0,0,0
26.7363,0,0,0,0,0,0
26.75356,0,0,0,0,0,0
26.76943,0,0,0,0,0,0
26.786,0,0,0,0,0,0
26.80257,0,0,0,0,0,0
