time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
37.04103,0,0,0,0,0,0
37.05793,0,0,0,0,0,0
37.07394,0,0,0,0,0,0
37.09047,0,0,0,0,0,0
37.10703,0,0,0,0,0,0
37.13799,0,0,0,0,0,0
37.15471,0,0,0,0,0,0
37.17166,0,0,0,0,0,0
37.18769,0,0,0,0,0,0
37.20464,0,0,0,0,0,0
37.22157,0,0,0,0,0,0
37.23753,0,0,0,0,0,0
37.25396,0,0,0,0,0,0
37.27053,0,0,0,0,0,0
37.28742,0,0,0,0,0,0
37.30366,0,0,0,0,0,0
37.32031,0,0,0,0,0,0
37.3368,0,0,0,0,0,0
37.35372,0,0,0,0,0,0
37.36993,0,0,0,0,0,0
37.38649,0,0,0,0,0,0
37.40306,0,0,0,0,0,0
37.41963,0,0,0,0,0,0
37.4362,0,0,0,0,0,0
37.45276,0,0,0,0,0,0
37.46942,0,0,0,0,0,0
37.48589,0,0,0,0,0,0
37.50246,0,0,0,0,0,0
37.51903,0,0,0,0,0,0
37.5358,0,0,0,0,0,0
37.55216,0,0,0,0,0,0
37.56873,0,0,0,0,0,0
37.58567,0,0,0,0,0,0
37.60186,0,0,0,0,0,0
37.61856,0,0,0,0,0,0
37.63553,0,0,0,0,0,0
37.65211,0,0,0,0,0,0
37.66813,0,0,0,0,0,0
37.68501,0,0,0,0,0,0
37.70158,0,0,0,0,0,0
37.71783,0,0,0,0,0,0
37.73449,0,0,0,0,0,0
37.75099,0,0,0,0,0,0
37.76793,0,0,0,0,0,0
37.7841,0,0,0,0,0,0
37.80084,0,0,0,0,0,0
37.81723,0,0,0,0,0,0
37.8338,0,0,0,0,0,0
37.85036,0,0,0,0,0,0
37.86693,0,0,0,0,0,0
37.8835,0,0,0,0,0,0
37.90006,0,0,0,0,0,0
37.91664,0,0,0,0,0,0
37.93354,0,0,0,0,0,0
37.94976,0,0,0,0,0,0
37.96646,0,0,0,0,0,0
37.98343,0,0,0,0,0,0
37.99946,0,0,0,0,0,0
38.01632,0,0,0,0,0,0
38.03259,0,0,0,0,0,0
38.04921,0,0,0,0,0,0
38.06614,0,0,0,0,0,0
38.08229,0,0,0,0,0,0
38.09904,0,0,0,0,0,0
38.11543,0,0,0,0,0,0
38.132,0,0,0,0,0,0
38.14856,0,0,0,0,0,0
38.16525,0,0,0,0,0,0
38.18169,0,0,0,0,0,0
38.19826,0,0,0,0,0,0
38.21515,0,0,0,0,0,0
38.23208,0,0,0,0,0,0
38.24863,0,0,0,0,0,0
38.26457,0,0,0,0,0,0
38.28157,0,0,0,0,0,0
38.29766,0,0,0,0,0,0
38.31448,0,0,0,0,0,0
38.33136,0,0,0,0,0,0
38.34783,0,0,0,0,0,0
38.36393,0,0,0,0,0,0
38.3808,0,0,0,0,0,0
38.39706,0,0,0,0,0,0
38.41367,0,0,0,0,0,0
38.43061,0,0,0,0,0,0
38.44676,0,0,0,0,0,0
38.46354,0,0,0,0,0,0
38.47989,0,0,0,0,0,0
38.49649,0,0,0,0,0,0
38.51342,0,0,0,0,0,0
38.52959,0,0,0,0,0,0
38.54616,0,0,0,0,0,0
38.56274,0,0,0,0,0,0
38.5793,0,0,0,0,0,0
38.59586,0,0,0,0,0,0
38.61243,0,0,0,0,0,0
38.62912,0,0,0,0,0,0
38.64603,0,0,0,0,0,0
38.66213,0,0,0,0,0,0
38.6787,0,0,0,0,0,0
38.69526,0,0,0,0,0,0
38.71192,0,0,0,0,0,0
38.72881,0,0,0,0,0,0
38.74496,0,0,0,0,0,0
38.76172,0,0,0,0,0,0
38.7781,0,0,0,0,0,0
38.7947,0,0,0,0,0,0
38.81123,0,0,0,0,0,0
38.82779,0,0,0,0,0,0
38.84459,0,0,0,0,0,0
38.86093,0,0,0,0,0,0
38.8775,0,0,0,0,0,0
38.89443,0,0,0,0,0,0
38.91136,0,0,0,0,0,0
38.92734,0,0,0,0,0,0
38.94376,0,0,0,0,0,0
38.96033,0,0,0,0,0,0
38.97721,0,0,0,0,0,0
38.99346,0,0,0,0,0,0
39.0101,0,0,0,0,0,0
39.02706,0,0,0,0,0,0
39.04403,0,0,0,0,0,0
39.05973,0,0,0,0,0,0
39.0769,0,0,0,0,0,0
39.09288,0,0,0,0,0,0
39.10984,0,0,0,0,0,0
39.126,0,0,0,0,0,0
39.14274,0,0,0,0,0,0
39.15913,0,0,0,0,0,0
39.17569,0,0,0,0,0,0
39.19226,0,0,0,0,0,0
39.20884,0,0,0,0,0,0
39.22554,0,0,0,0,0,0
39.24197,0,0,0,0,0,0
39.25853,0,0,0,0,0,0
39.2751,0,0,0,0,0,0
39.29194,0,0,0,0,0,0
39.30823,0,0,0,0,0,0
39.32486,0,0,0,0,0,0
39.34182,0,0,0,0,0,0
39.35876,0,0,0,0,0,0
39.37449,0,0,0,0,0,0
39.39106,0,0,0,0,0,0
39.40768,0,0,0,0,0,0
39.42464,0,0,0,0,0,0
39.44157,0,0,0,0,0,0
39.45755,0,0,0,0,0,0
39.4739,0,0,0,0,0,0
39.49046,0,0,0,0,0,0
39.50703,0,0,0,0,0,0
39.52359,0,0,0,0,0,0
39.54027,0,0,0,0,0,0
39.55673,0,0,0,0,0,0
39.5733,0,0,0,0,0,0
39.59019,0,0,0,0,0,0
39.60709,0,0,0,0,0,0
39.62304,0,0,0,0,0,0
39.64,0,0,0,0,0,0
39.65613,0,0,0,0,0,0
39.6727,0,0,0,0,0,0
39.68926,0,0,0,0,0,0
39.70589,0,0,0,0,0,0
39.72287,0,0,0,0,0,0
39.73896,0,0,0,0,0,0
39.75553,0,0,0,0,0,0
39.77209,0,0,0,0,0,0
39.78918,0,0,0,0,0,0
39.80523,0,0,0,0,0,0
39.82179,0,0,0,0,0,0
39.83837,0,0,0,0,0,0
39.85503,0,0,0,0,0,0
39.87149,0,0,0,0,0,0
39.88811,0,0,0,0,0,0
39.90463,0,0,0,0,0,0
39.9212,0,0,0,0,0,0
39.93803,0,0,0,0,0,0
39.95498,0,0,0,0,0,0
39.97089,0,0,0,0,0,0
39.98746,0,0,0,0,0,0
40.00403,0,0,0,0,0,0
40.02126,0,0,0,0,0,0
40.03723,0,0,0,0,0,0
40.05375,0,0,0,0,0,0
40.07029,0,0,0,0,0,0
40.08686,0,0,0,0,0,0
40.10366,0,0,0,0,0,0
40.12059,0,0,0,0,0,0
40.13656,0,0,0,0,0,0
40.15364,0,0,0,0,0,0
40.16969,0,0,0,0,0,0
40.18657,0,0,0,0,0,0
40.20283,0,0,0,0,0,0
40.21947,0,0,0,0,0,0
40.23645,0,0,0,0,0,0
40.25253,0,0,0,0,0,0
40.2691,0,0,0,0,0,0
40.28566,0,0,0,0,0,0
40.30282,0,0,0,0,0,0
40.31887,0,0,0,0,0,0
40.33577,0,0,0,0,0,0
40.35276,0,0,0,0,0,0
40.36871,0,0,0,0,0,0
40.38506,0,0,0,0,0,0
40.40163,0,0,0,0,0,0
40.41853,0,0,0,0,0,0
40.43476,0,0,0,0,0,0
40.45133,0,0,0,0,0,0
40.46791,0,0,0,0,0,0
40.48486,0,0,0,0,0,0
40.50182,0,0,0,0,0,0
40.51778,0,0,0,0,0,0
40.53416,0,0,0,0,0,0
40.55073,0,0,0,0,0,0
40.5677,0,0,0,0,0,0
40.58466,0,0,0,0,0,0
40.60066,0,0,0,0,0,0
40.61699,0,0,0,0,0,0
40.63359,0,0,0,0,0,0
40.65057,0,0,0,0,0,0
40.66669,0,0,0,0,0,0
40.68351,0,0,0,0,0,0
40.69983,0,0,0,0,0,0
40.71641,0,0,0,0,0,0
40.73296,0,0,0,0,0,0
40.74953,0,0,0,0,0,0
40.76624,0,0,0,0,0,0
40.78266,0,0,0,0,0,0
40.79923,0,0,0,0,0,0
40.81611,0,0,0,0,0,0
40.83236,0,0,0,0,0,0
40.84904,0,0,0,0,0,0
40.86549,0,0,0,0,0,0
40.88206,0,0,0,0,0,0
40.89886,0,0,0,0,0,0
40.9152,0,0,0,0,0,0
40.93184,0,0,0,0,0,0
40.94833,0,0,0,0,0,0
40.96489,0,0,0,0,0,0
40.98166,0,0,0,0,0,0
40.99803,0,0,0,0,0,0
41.01462,0,0,0,0,0,0
41.03155,0,0,0,0,0,0
41.04773,0,0,0,0,0,0
41.06448,0,0,0,0,0,0
41.08141,0,0,0,0,0,0
41.09743,0,0,0,0,0,0
41.11435,0,0,0,0,0,0
41.13056,0,0,0,0,0,0
41.14725,0,0,0,0,0,0
41.16421,0,0,0,0,0,0
41.18026,0,0,0,0,0,0
41.19712,0,0,0,0,0,0
