timestamp,log_type,message
0,Log,Loaded: C:\Users\andrea\Desktop\MyPam Suite Working Folder\MyPam-Suite\Participant Data and Results\participant_list.csv
26.71577,Log,Updating: C:\Users\andrea\Desktop\MyPam Suite Working Folder\MyPam-Suite\Participant Data and Results\participant_list.csv
32.08331,Exception,NullReferenceException: Object reference not set to an instance of an object
